id,driver_id,rider_id,date_time,utc_offset,service,origin_lat,origin_lon,dest_lat,dest_lon,distance,duration,cancelled,star_rating
0000031068,220200001276,220200001827,2017-04-02 12:27,-5,,46.859490,-96.859979,46.840562,-96.916740,7614,598,0,5
0000031069,220200000595,220200000218,2017-04-02 12:28,-5,,46.872009,-96.854117,46.864766,-96.860822,1813,300,0,2
0000031070,220200001296,220200001049,2017-04-02 12:30,-5,,46.863166,-96.797487,46.832135,-96.811980,4396,445,0,4
0000031071,220200000466,220200000958,2017-04-02 12:31,-5,,47.087003,-97.546958,46.876031,-96.980623,,,1,
0000031072,220200001320,220200000980,2017-04-02 12:32,-5,,46.863641,-96.753871,46.832135,-96.807548,7618,687,0,5
0000031073,220200000442,220200001350,2017-04-02 12:32,-5,Noir,46.889493,-96.810336,46.874153,-96.789238,3039,416,0,5
0000031074,220200000219,220200001365,2017-04-02 12:33,-5,,46.848421,-96.813951,46.843163,-96.859428,4983,440,0,5
0000031075,220200001665,220200000062,2017-04-02 12:34,-5,,46.763836,-96.829356,46.882436,-96.826793,19017,920,0,0
0000031076,220200000139,220200000941,2017-04-02 12:35,-5,,46.893686,-96.849602,46.848460,-96.853551,8178,603,0,4
0000031077,220200001440,220200001736,2017-04-02 12:35,-5,,46.830012,-96.910620,46.906585,-96.774618,19564,1247,0,5
0000031078,220200001043,220200001710,2017-04-02 12:37,-5,Grand,46.843432,-96.763728,46.866290,-96.802496,5308,476,0,1
0000031079,220200001661,220200000114,2017-04-02 12:38,-5,Grand,46.871111,-96.847796,46.794152,-96.806004,12251,881,0,3
0000031080,220200000466,220200000492,2017-04-02 12:39,-5,Noir,46.649363,-97.016428,46.906180,-96.774842,,,1,
0000031081,220200001655,220200001751,2017-04-02 12:39,-5,,46.801328,-96.813049,46.862253,-96.838577,8846,579,0,5
0000031082,220200000466,220200000366,2017-04-02 12:41,-5,,46.899375,-96.781900,46.875417,-96.824064,5978,737,0,5
0000031083,220200001615,220200000657,2017-04-02 12:41,-5,,46.871191,-96.884899,46.871111,-96.847796,3924,399,0,5
0000031084,220200000442,220200001269,2017-04-02 12:43,-5,Noir,46.906003,-96.801259,46.922337,-96.820208,3521,342,0,4
0000031085,220200000219,220200001648,2017-04-02 12:45,-5,,46.827158,-96.850566,46.831525,-96.885605,3415,483,0,5
0000031086,220200000060,220200000962,2017-04-02 12:50,-5,,46.863953,-96.839467,46.880115,-96.821351,4015,401,0,5
0000031087,220200001218,220200001004,2017-04-02 12:51,-5,,46.837649,-96.770807,46.885973,-96.772127,6314,754,0,5
0000031088,220200000056,220200000755,2017-04-02 12:52,-5,,46.861126,-96.834077,46.885665,-96.844987,4929,426,0,5
0000031089,220200000575,220200000866,2017-04-02 12:52,-5,,46.823652,-96.822344,46.884155,-96.843655,8996,731,0,5
0000031090,220200001296,220200001715,2017-04-02 12:54,-5,Noir,46.816399,-96.874038,46.862890,-96.904730,7594,681,0,5
0000031091,220200001320,220200000019,2017-04-02 12:55,-5,,46.824237,-96.834789,46.859490,-96.859979,6994,612,0,3
0000031092,220200001661,220200001180,2017-04-02 12:55,-5,,46.826790,-96.774664,46.840588,-96.868087,11843,846,0,2
0000031093,220200000595,220200001206,2017-04-02 12:55,-5,,46.868124,-96.869035,46.859027,-96.847707,3212,485,0,2
0000031094,220200001646,220200001721,2017-04-02 12:55,-5,,46.893972,-96.792952,46.884682,-96.787727,1379,173,0,4
0000031095,220200000369,220200000004,2017-04-02 12:57,-5,Grand,46.873851,-96.906226,46.884296,-96.891964,2138,272,0,5
0000031096,220200000219,220200001292,2017-04-02 12:57,-5,,46.758444,-96.901319,46.882954,-96.826779,,,1,
0000031097,220200000099,220200001840,2017-04-02 13:01,-5,,47.077216,-96.262892,46.919719,-96.825401,63460,2928,0,5
0000031098,220200001043,220200000138,2017-04-02 13:02,-5,Grand,46.838117,-96.765435,46.882436,-96.826793,11536,749,0,5
0000031099,220200001285,220200000913,2017-04-02 13:02,-5,Noir,46.845387,-96.820335,46.897338,-97.056983,22595,1009,0,4
0000031100,220200001646,220200001002,2017-04-02 13:04,-5,Grand,46.832325,-96.711221,46.859307,-96.744178,5259,382,0,5
0000031101,220200000085,220200001613,2017-04-02 13:07,-5,Grand,46.892837,-96.800430,46.859565,-96.847193,7299,710,0,5
0000031102,220200001323,220200000092,2017-04-02 13:08,-5,Elite,46.888450,-96.837373,46.880115,-96.821351,2018,301,0,3
0000031103,220200000060,220200000488,2017-04-02 13:08,-5,Grand,46.895864,-96.805807,46.877864,-96.778577,5069,752,0,5
0000031104,220200001055,220200001345,2017-04-02 13:10,-5,,46.841663,-96.804395,46.842529,-96.862898,6313,542,0,5
0000031105,220200000468,220200000259,2017-04-02 13:12,-5,,46.862615,-96.788374,46.844926,-96.854555,8312,670,0,3
0000031106,220200001433,220200000052,2017-04-02 13:14,-5,,46.904530,-97.215342,46.900673,-97.208991,,,1,
0000031107,220200001323,220200000859,2017-04-02 13:16,-5,Grand,46.895864,-96.805807,46.876233,-96.929389,11702,1050,0,3
0000031108,220200001615,220200001563,2017-04-02 13:18,-5,Noir,46.866215,-96.845921,46.880115,-96.821351,3587,475,0,5
0000031109,220200001655,220200000817,2017-04-02 13:19,-5,,46.849745,-96.830970,46.862165,-96.816797,2515,298,0,5
0000031110,220200000219,220200001136,2017-04-02 13:20,-5,,46.884935,-96.801966,46.877122,-96.787241,1941,331,0,5
0000031111,220200001781,220200000999,2017-04-02 13:22,-5,Noir,46.863025,-96.846346,46.852418,-96.797560,6266,451,0,5
0000031112,220200001474,220200001066,2017-04-02 13:22,-5,,46.850415,-96.859941,46.906585,-96.774618,14753,1025,0,1
0000031113,220200001661,220200000429,2017-04-02 13:23,-5,Grand,46.835034,-96.830983,46.834474,-96.822049,1207,287,0,5
0000031114,220200000466,220200000956,2017-04-02 13:23,-5,Noir,46.874775,-96.771384,46.882043,-96.765088,1169,143,0,4
0000031115,220200000369,220200000169,2017-04-02 13:24,-5,Grand,46.889326,-96.898608,46.861136,-96.915649,4767,544,0,5
0000031116,220200001055,220200000521,2017-04-02 13:24,-5,,46.817131,-96.852058,46.871111,-96.847796,6877,715,0,5
0000031117,220200000228,220200000026,2017-04-02 13:25,-5,Noir,46.863025,-96.846346,46.761376,-96.295631,49462,2010,0,5
0000031118,220200001433,220200000979,2017-04-02 13:25,-5,Grand,46.897555,-97.419349,46.885665,-96.844987,49832,2134,0,5
0000031119,220200001051,220200000656,2017-04-02 13:27,-5,,46.905198,-96.785149,46.880115,-96.821351,5665,668,0,4
0000031120,220200001646,220200001131,2017-04-02 13:30,-5,,46.849344,-96.771696,46.880115,-96.821351,8589,712,0,5
0000031121,220200001566,220200000512,2017-04-02 13:32,-5,,46.863168,-96.888732,46.885665,-96.844987,6036,614,0,5
0000031122,220200000060,220200000416,2017-04-02 13:38,-5,,46.873642,-96.768826,46.943255,-96.775170,12481,887,0,5
0000031123,220200001296,220200000372,2017-04-02 13:39,-5,,46.871055,-96.904868,46.859821,-96.847741,5580,692,0,3
0000031124,220200001661,220200000028,2017-04-02 13:42,-5,,46.821166,-96.816149,46.815805,-96.863556,4292,499,0,1
0000031125,220200000575,220200001669,2017-04-02 13:42,-5,,46.884155,-96.843655,46.863686,-96.724548,17679,972,0,5
0000031126,220200001615,220200000395,2017-04-02 13:44,-5,Elite,46.889454,-96.823038,46.862326,-96.828766,4143,453,0,5
0000031127,220200001781,220200000853,2017-04-02 13:45,-5,,46.855789,-96.770268,46.882436,-96.826793,11176,657,0,5
0000031128,220200001474,220200000712,2017-04-02 13:46,-5,,46.909039,-96.772034,46.840588,-96.868087,15199,1098,0,4
0000031129,220200000219,220200000044,2017-04-02 13:50,-5,,46.858589,-96.785995,46.857197,-96.799066,1342,287,0,5
0000031130,220200000442,220200000729,2017-04-02 13:52,-5,Noir,46.895864,-96.805807,46.875407,-96.764331,6307,863,0,4
0000031131,220200001051,220200000614,2017-04-02 13:53,-5,,46.899334,-96.806014,46.884306,-96.763797,5100,667,0,5
0000031132,220200001661,220200000171,2017-04-02 13:55,-5,Grand,46.829719,-96.827893,46.884155,-96.843655,7583,581,0,5
0000031133,220200000085,220200000962,2017-04-02 14:00,-5,,46.863953,-96.839467,46.922337,-96.820208,7862,462,0,4
0000031134,220200000708,220200001732,2017-04-02 14:00,-5,,46.880605,-96.909268,46.869230,-96.893167,2460,301,0,5
0000031135,220200001043,220200000138,2017-04-02 14:02,-5,Grand,46.882436,-96.826793,46.838117,-96.765435,12025,718,0,5
0000031136,220200000369,220200001511,2017-04-02 14:02,-5,,46.856061,-96.889813,46.863931,-96.876664,2230,327,0,5
0000031137,220200001218,220200001721,2017-04-02 14:02,-5,,46.884682,-96.787727,46.893972,-96.792952,1493,165,0,4
0000031138,220200001193,220200000404,2017-04-02 14:03,-5,,46.879279,-96.573955,46.843432,-96.763728,,,1,
0000031139,220200000641,220200000480,2017-04-02 14:04,-5,,46.884155,-96.843655,46.855499,-96.858754,4757,505,0,4
0000031140,220200000466,220200000617,2017-04-02 14:05,-5,Grand,46.882641,-96.778228,46.881243,-96.799788,1900,337,0,4
0000031141,220200001296,220200000995,2017-04-02 14:06,-5,Noir,46.821863,-96.917126,46.890133,-96.898136,9658,932,0,4
0000031142,220200000479,220200000413,2017-04-02 14:08,-5,Noir,46.838117,-96.765435,46.882954,-96.826779,11536,749,0,5
0000031143,220200001188,220200001258,2017-04-02 14:08,-5,Noir,46.650654,-97.015425,46.814760,-96.855669,34193,1523,0,5
0000031144,220200000228,220200001770,2017-04-02 14:08,-5,,46.868018,-96.394827,46.869018,-96.767482,29416,1566,0,4
0000031145,220200001319,220200001840,2017-04-02 14:08,-5,,46.919719,-96.825401,47.077216,-96.262892,65794,2985,0,4
0000031146,220200001615,220200001209,2017-04-02 14:12,-5,,46.858133,-96.835449,46.882954,-96.826779,4055,390,0,5
0000031147,220200001323,220200001393,2017-04-02 14:12,-5,,46.869476,-96.917086,46.859883,-96.858606,5394,640,0,5
0000031148,220200000595,220200001791,2017-04-02 14:12,-5,Grand,46.665669,-96.813850,46.844485,-96.801469,,,1,
0000031149,220200001646,220200000838,2017-04-02 14:14,-5,Grand,46.880115,-96.821351,46.863094,-96.767240,5952,735,0,5
0000031150,220200000442,220200000164,2017-04-02 14:16,-5,Noir,46.866674,-96.755357,46.869030,-96.785232,3441,474,0,5
0000031151,220200000595,220200000716,2017-04-02 14:20,-5,,46.849975,-96.809787,46.882954,-96.826779,5056,526,0,5
0000031152,220200000219,220200001117,2017-04-02 14:21,-5,,46.841663,-96.804395,46.831319,-96.827469,3303,445,0,5
0000031153,220200001043,220200000869,2017-04-02 14:23,-5,,46.828401,-96.800280,46.884155,-96.843655,10364,675,0,5
0000031154,220200001051,220200000584,2017-04-02 14:26,-5,Grand,46.882033,-96.703536,46.876248,-96.782028,6500,678,0,2
0000031155,220200001655,220200001718,2017-04-02 14:26,-5,,46.840465,-96.812765,46.832868,-96.820637,1504,170,0,5
0000031156,220200000369,220200000999,2017-04-02 14:27,-5,Noir,46.863025,-96.846346,46.882436,-96.826793,3881,491,0,5
0000031157,220200000056,220200001357,2017-04-02 14:31,-5,,46.885665,-96.844987,46.867002,-96.865595,3570,378,0,5
0000031158,220200001646,220200001857,2017-04-02 14:31,-5,,46.859385,-96.762084,46.859307,-96.744178,2045,242,0,5
0000031159,220200001193,220200001131,2017-04-02 14:32,-5,,46.849344,-96.771696,46.862006,-96.816492,6379,442,0,5
0000031160,220200000466,220200000300,2017-04-02 14:33,-5,Elite,46.902497,-96.795787,46.874775,-96.771384,5154,726,0,5
0000031161,220200001320,220200000122,2017-04-02 14:35,-5,,46.859490,-96.859979,46.889452,-96.792941,8955,759,0,5
0000031162,220200001655,220200001444,2017-04-02 14:41,-5,,46.831710,-96.817859,46.804118,-96.816204,3408,387,0,5
0000031163,220200000219,220200000019,2017-04-02 14:42,-5,,46.824237,-96.834789,46.907317,-96.799586,12949,855,0,5
0000031164,220200000442,220200000356,2017-04-02 14:42,-5,,46.870864,-96.795393,46.876423,-96.826975,3050,326,0,5
0000031165,220200000053,220200000969,2017-04-02 14:42,-5,,46.859812,-96.847099,46.869894,-96.860374,2488,355,0,2
0000031166,220200000085,220200001079,2017-04-02 14:42,-5,Grand,46.902497,-96.795787,46.882186,-96.789972,3080,518,0,5
0000031167,220200000479,220200001613,2017-04-02 14:42,-5,Grand,46.892837,-96.800430,46.862326,-96.828766,5949,682,0,5
0000031168,220200001218,220200000028,2017-04-02 14:46,-5,,46.907396,-96.801482,46.821166,-96.816149,14762,947,0,4
0000031169,220200001051,220200000577,2017-04-02 14:48,-5,,46.878232,-96.785839,46.859882,-96.744380,5185,624,0,4
0000031170,220200001615,220200000191,2017-04-02 14:50,-5,Noir,46.895864,-96.805807,46.885665,-96.844987,4231,495,0,5
0000031171,220200001646,220200000334,2017-04-02 14:50,-5,,46.835135,-96.776837,46.857657,-96.848186,10051,735,0,4
0000031172,220200000466,220200001835,2017-04-02 14:52,-5,,46.869018,-96.767482,46.814304,-96.920550,18757,1138,0,5
0000031173,220200001655,220200000062,2017-04-02 14:54,-5,,46.763836,-96.829356,46.852653,-96.863464,16875,859,0,2
0000031174,220200001188,220200000114,2017-04-02 14:55,-5,Grand,46.794152,-96.806004,46.871111,-96.847796,13019,886,0,5
0000031175,220200000060,220200001500,2017-04-02 14:56,-5,Grand,47.129340,-96.216004,46.873177,-96.850006,,,1,
0000031176,220200001193,220200000643,2017-04-02 15:00,-5,,46.845742,-96.791329,46.893686,-96.849602,10703,689,0,3
0000031177,220200000575,220200001669,2017-04-02 15:00,-5,,46.863686,-96.724548,46.884155,-96.843655,16614,979,0,4
0000031178,220200000228,220200000390,2017-04-02 15:03,-5,,46.866674,-96.755357,46.875478,-96.830160,6487,810,0,5
0000031179,220200001249,220200000299,2017-04-02 15:04,-5,Elite,46.868046,-96.896852,46.862077,-96.831137,5835,766,0,5
0000031180,220200000369,220200000566,2017-04-02 15:06,-5,Elite,46.902497,-96.795787,46.890107,-96.831533,4095,528,0,5
0000031181,220200000219,220200001442,2017-04-02 15:06,-5,,46.902497,-96.795787,46.919793,-96.825768,4703,587,0,4
0000031182,220200001474,220200001526,2017-04-02 15:06,-5,,46.843714,-96.875328,46.835453,-96.885585,1732,305,0,5
0000031183,220200000622,220200000084,2017-04-02 15:07,-5,,46.850956,-96.902849,46.907317,-96.799586,16771,982,0,5
0000031184,220200000479,220200000668,2017-04-02 15:08,-5,Grand,46.841860,-96.825077,46.885665,-96.844987,8830,567,0,5
0000031185,220200001051,220200001624,2017-04-02 15:08,-5,,46.875283,-96.707249,46.834474,-96.822049,14593,1026,0,4
0000031186,220200001285,220200000482,2017-04-02 15:09,-5,,47.041182,-97.078568,46.878668,-97.209300,,,1,
0000031187,220200001320,220200001189,2017-04-02 15:13,-5,,46.889307,-96.799060,46.868487,-96.727481,8191,803,0,5
0000031188,220200001218,220200001345,2017-04-02 15:13,-5,,46.841663,-96.804395,46.907396,-96.801482,12983,815,0,5
0000031189,220200000468,220200000003,2017-04-02 15:15,-5,,46.821603,-96.806238,46.935469,-96.831332,17950,1009,0,2
0000031190,220200001467,220200001751,2017-04-02 15:16,-5,,46.862253,-96.838577,46.801328,-96.813049,10014,657,0,5
0000031191,220200001188,220200000480,2017-04-02 15:17,-5,Noir,46.855499,-96.858754,46.922337,-96.820208,10224,715,0,3
0000031192,220200000085,220200000805,2017-04-02 15:18,-5,,46.859861,-96.758666,46.859812,-96.847099,9276,696,0,5
0000031193,220200000708,220200001542,2017-04-02 15:18,-5,,46.855581,-96.886500,46.884155,-96.843655,6388,623,0,5
0000031194,220200000442,220200000523,2017-04-02 15:20,-5,Noir,46.869823,-96.748899,46.868072,-96.827647,10910,754,0,5
0000031195,220200001781,220200000164,2017-04-02 15:21,-5,Noir,46.866674,-96.755357,46.850003,-96.721205,4240,443,0,5
0000031196,220200000466,220200000800,2017-04-02 15:22,-5,Grand,46.826571,-96.908458,46.844926,-96.854555,7015,560,0,2
0000031197,220200000595,220200001346,2017-04-02 15:23,-5,,46.883024,-96.694457,46.850227,-96.717690,5449,575,0,5
0000031198,220200000369,220200000260,2017-04-02 15:24,-5,Noir,46.882637,-96.782796,46.859882,-96.744380,5527,636,0,4
0000031199,220200001249,220200000817,2017-04-02 15:27,-5,,46.862165,-96.816797,46.849745,-96.830970,2522,296,0,5
0000031200,220200000888,220200000395,2017-04-02 15:28,-5,Elite,46.862326,-96.828766,46.889454,-96.823038,5394,413,0,5
0000031201,220200001320,220200001076,2017-04-02 15:31,-5,,46.838851,-96.753812,46.833200,-96.827039,8455,670,0,5
0000031202,220200000099,220200000991,2017-04-02 15:32,-5,,46.922337,-96.820208,46.843247,-96.888438,15029,898,0,5
0000031203,220200001051,220200001184,2017-04-02 15:32,-5,,46.855847,-96.749025,46.875407,-96.764331,3238,372,0,5
0000031204,220200001474,220200000521,2017-04-02 15:34,-5,,46.817131,-96.852058,46.858931,-96.833634,6647,719,0,5
0000031205,220200000894,220200000243,2017-04-02 15:38,-5,Elite,46.889849,-96.812669,46.875407,-96.764331,5098,705,0,5
0000031206,220200000466,220200001113,2017-04-02 15:40,-5,Noir,46.648320,-97.016476,46.877406,-96.855226,,,1,
0000031207,220200000228,220200000092,2017-04-02 15:44,-5,Elite,46.880115,-96.821351,46.888450,-96.837373,2018,270,0,3
0000031208,220200000622,220200001029,2017-04-02 15:44,-5,,46.893941,-96.783477,46.884682,-96.787727,1373,169,0,5
0000031209,220200001655,220200001240,2017-04-02 15:45,-5,,46.850415,-96.859941,46.874129,-96.768319,11468,815,0,5
0000031210,220200001285,220200001245,2017-04-02 15:45,-5,,46.988822,-97.483750,46.878028,-96.928997,,,1,
0000031211,220200000369,220200000314,2017-04-02 15:48,-5,Noir,46.834601,-96.768977,46.843053,-96.797871,4900,543,0,4
0000031212,220200001781,220200000418,2017-04-02 15:51,-5,,46.842641,-96.766346,46.825751,-96.796029,6262,575,0,5
0000031213,220200001320,220200000435,2017-04-02 15:51,-5,,46.824299,-96.812502,46.852750,-96.797687,3941,407,0,5
0000031214,220200000056,220200001206,2017-04-02 15:51,-5,,46.868124,-96.869035,46.858958,-96.847578,3570,576,0,5
0000031215,220200000595,220200000138,2017-04-02 15:53,-5,Grand,46.838117,-96.765435,46.882436,-96.826793,11536,749,0,2
0000031216,220200001249,220200001272,2017-04-02 15:53,-5,Noir,46.840631,-96.870210,46.870674,-96.832539,7888,620,0,5
0000031217,220200001055,220200001273,2017-04-02 15:53,-5,,46.866043,-96.851565,46.844926,-96.854555,2741,294,0,5
0000031218,220200000888,220200001268,2017-04-02 15:58,-5,Noir,46.887380,-96.806559,46.880401,-96.788100,2065,352,0,5
0000031219,220200000894,220200000614,2017-04-02 16:01,-5,,46.884306,-96.763797,46.899334,-96.806014,5108,669,0,5
0000031220,220200000099,220200001281,2017-04-02 16:04,-5,,46.811782,-96.879381,46.859490,-96.859979,7255,718,0,5
0000031221,220200001051,220200001105,2017-04-02 16:05,-5,Grand,46.882370,-96.308385,46.868487,-96.727481,,,1,
0000031222,220200000139,220200001398,2017-04-02 16:05,-5,Noir,46.848635,-96.857723,46.875974,-96.774033,12483,1002,0,5
0000031223,220200000369,220200000429,2017-04-02 16:06,-5,Grand,46.834474,-96.822049,46.835034,-96.830983,1180,264,0,5
0000031224,220200001440,220200000656,2017-04-02 16:07,-5,,46.905198,-96.785149,46.859027,-96.847707,10333,828,0,3
0000031225,220200001285,220200000169,2017-04-02 16:09,-5,Grand,46.861136,-96.915649,46.831319,-96.827469,10037,785,0,3
0000031226,220200001781,220200000267,2017-04-02 16:10,-5,Noir,46.681503,-96.820820,46.894370,-96.764015,29941,1894,0,5
0000031227,220200001276,220200001526,2017-04-02 16:12,-5,,46.835453,-96.885585,46.843714,-96.875328,1762,291,0,2
0000031228,220200000575,220200000869,2017-04-02 16:14,-5,,46.884155,-96.843655,46.828401,-96.800280,10987,700,0,5
0000031229,220200001646,220200000334,2017-04-02 16:16,-5,,46.857657,-96.848186,46.835135,-96.776837,9874,852,0,5
0000031230,220200001603,220200001376,2017-04-02 16:16,-5,,46.862890,-96.904730,46.868685,-96.857618,4348,578,0,5
0000031231,220200001467,220200000537,2017-04-02 16:19,-5,,46.822049,-96.787985,46.871111,-96.847796,14838,980,0,2
0000031232,220200001276,220200001542,2017-04-02 16:21,-5,,46.855581,-96.886500,46.844926,-96.854555,3988,365,0,5
0000031233,220200000369,220200000002,2017-04-02 16:22,-5,,46.808599,-96.856890,46.871111,-96.847796,8252,810,0,5
0000031234,220200000085,220200000999,2017-04-02 16:22,-5,Noir,46.863025,-96.846346,46.922337,-96.820208,9073,645,0,5
0000031235,220200001655,220200001050,2017-04-02 16:25,-5,,46.884386,-96.751822,46.861080,-96.768502,3749,447,0,5
0000031236,220200001249,220200001696,2017-04-02 16:33,-5,,46.869425,-96.833383,46.872259,-96.817270,2210,293,0,5
0000031237,220200001055,220200000991,2017-04-02 16:36,-5,,46.843247,-96.888438,46.893686,-96.849602,11822,777,0,5
0000031238,220200000139,220200001004,2017-04-02 16:38,-5,,46.885973,-96.772127,46.837649,-96.770807,6301,727,0,2
0000031239,220200001218,220200000047,2017-04-02 16:39,-5,,46.908470,-96.770192,46.884155,-96.843655,8973,823,0,5
0000031240,220200001440,220200000372,2017-04-02 16:40,-5,,46.859821,-96.847741,46.871055,-96.904868,5508,714,0,5
0000031241,220200001051,220200001487,2017-04-02 16:40,-5,,46.772209,-96.637068,46.877778,-96.777778,16627,1077,0,5
0000031242,220200000468,220200000003,2017-04-02 16:44,-5,,46.935469,-96.831332,46.821603,-96.806238,18122,1013,0,4
0000031243,220200000641,220200000480,2017-04-02 16:44,-5,,46.855499,-96.858754,46.884155,-96.843655,4726,463,0,5
0000031244,220200001433,220200000668,2017-04-02 16:47,-5,Grand,46.885665,-96.844987,46.841860,-96.825077,8189,492,0,3
0000031245,220200000056,220200000026,2017-04-02 16:48,-5,Noir,46.863025,-96.846346,46.842641,-96.766346,8529,550,0,2
0000031246,220200000085,220200001725,2017-04-02 16:48,-5,,46.931855,-96.770906,46.885973,-96.772127,7840,562,0,5
0000031247,220200000622,220200001088,2017-04-02 16:50,-5,,46.882043,-96.765088,46.888336,-96.758341,1337,182,0,5
0000031248,220200000888,220200000952,2017-04-02 16:51,-5,,46.895892,-96.769588,46.875787,-96.772012,3731,451,0,5
0000031249,220200001319,220200001840,2017-04-02 16:52,-5,,47.077216,-96.262892,46.919719,-96.825401,63460,2928,0,5
0000031250,220200001655,220200001030,2017-04-02 16:53,-5,,46.857898,-96.243080,46.935469,-96.831332,,,1,
0000031251,220200001296,220200001363,2017-04-02 16:53,-5,Noir,46.875580,-97.209464,46.898875,-97.042006,,,1,
0000031252,220200001320,220200001028,2017-04-02 16:54,-5,,46.867731,-96.767195,46.843432,-96.763728,3103,359,0,5
0000031253,220200001249,220200000319,2017-04-02 16:57,-5,,46.877558,-96.788092,46.834721,-96.764430,6433,827,0,5
0000031254,220200001276,220200001835,2017-04-02 16:57,-5,,46.814304,-96.920550,46.869018,-96.767482,18489,1184,0,4
0000031255,220200000894,220200001189,2017-04-02 16:58,-5,,46.889307,-96.799060,46.843432,-96.763728,7961,733,0,5
0000031256,220200001646,220200001663,2017-04-02 16:58,-5,,46.840510,-96.786405,46.859027,-96.847707,7305,674,0,4
0000031257,220200000139,220200000127,2017-04-02 17:00,-5,,46.645603,-96.410967,46.881168,-96.317367,,,1,
0000031258,220200000056,220200001184,2017-04-02 17:00,-5,,46.855847,-96.749025,46.850227,-96.717690,4504,433,0,4
0000031259,220200001323,220200000340,2017-04-02 17:01,-5,Grand,46.862438,-96.852314,46.876083,-96.884575,4418,471,0,3
0000031260,220200000575,220200001071,2017-04-02 17:04,-5,,46.829358,-96.725919,46.896600,-96.787400,12921,1074,0,2
0000031261,220200001285,220200001718,2017-04-02 17:10,-5,,46.840465,-96.812765,46.852780,-96.797641,2397,344,0,5
0000031262,220200001646,220200001746,2017-04-02 17:12,-5,Grand,46.810754,-96.863928,46.871216,-96.811779,13790,853,0,5
0000031263,220200001440,220200000299,2017-04-02 17:16,-5,Elite,46.868046,-96.896852,46.859018,-96.847957,4720,641,0,4
0000031264,220200001756,220200000754,2017-04-02 17:18,-5,,46.923271,-96.775075,46.877406,-96.855226,11475,833,0,5
0000031265,220200000085,220200001817,2017-04-02 17:24,-5,,46.893845,-96.789215,46.858423,-96.847848,9256,966,0,5
0000031266,220200000211,220200000300,2017-04-02 17:26,-5,Elite,46.874775,-96.771384,46.902497,-96.795787,4858,597,0,5
0000031267,220200001276,220200001770,2017-04-02 17:28,-5,,46.869018,-96.767482,46.868018,-96.394827,29385,1506,0,4
0000031268,220200000053,220200001357,2017-04-02 17:30,-5,,46.867002,-96.865595,46.885665,-96.844987,3570,356,0,3
0000031269,220200001781,220200000780,2017-04-02 17:33,-5,Grand,46.925176,-96.772348,46.873642,-96.768826,7231,824,0,4
0000031270,220200001440,220200001230,2017-04-02 17:33,-5,Noir,46.842101,-96.869504,46.814760,-96.855669,4262,421,0,3
0000031271,220200001301,220200000274,2017-04-02 17:35,-5,Grand,46.867739,-96.768726,46.834092,-96.822183,8134,684,0,5
0000031272,220200001188,220200001341,2017-04-02 17:36,-5,Elite,46.896142,-96.799209,46.869030,-96.785232,4721,685,0,5
0000031273,220200001706,220200000248,2017-04-02 17:37,-5,Noir,46.922337,-96.820208,46.855649,-96.856863,12618,783,0,4
0000031274,220200000099,220200001626,2017-04-02 17:37,-5,Noir,46.860515,-96.875450,46.866982,-96.865602,1515,211,0,4
0000031275,220200001603,220200001393,2017-04-02 17:38,-5,,46.859883,-96.858606,46.869476,-96.917086,5677,703,0,4
0000031276,220200000056,220200001360,2017-04-02 17:39,-5,Grand,46.777155,-96.659325,46.844926,-96.854555,21703,1141,0,5
0000031277,220200001474,220200001398,2017-04-02 17:40,-5,Noir,46.848635,-96.857723,46.839506,-96.766937,9450,611,0,1
0000031278,220200001400,220200000413,2017-04-02 17:49,-5,Noir,46.882954,-96.826779,46.838117,-96.765435,12025,718,0,4
0000031279,220200001301,220200000091,2017-04-02 17:51,-5,,46.834751,-96.804582,46.877406,-96.855226,9764,682,0,5
0000031280,220200001170,220200001856,2017-04-02 17:51,-5,,46.955280,-96.873416,46.872041,-96.904439,11930,914,0,3
0000031281,220200000468,220200000010,2017-04-02 17:52,-5,,46.780244,-96.799106,46.829992,-96.828994,7491,647,0,3
0000031282,220200001323,220200001479,2017-04-02 17:55,-5,,46.869176,-96.898903,46.876534,-96.901157,923,147,0,5
0000031283,220200000894,220200001346,2017-04-02 17:56,-5,,46.850227,-96.717690,46.883024,-96.694457,6539,598,0,5
0000031284,220200001276,220200001172,2017-04-02 17:57,-5,,46.941451,-96.385504,46.852418,-96.797560,,,1,
0000031285,220200001188,220200000421,2017-04-02 17:59,-5,,46.860603,-96.789701,46.870961,-96.786051,1488,167,0,3
0000031286,220200001781,220200001184,2017-04-02 18:00,-5,,46.875407,-96.764331,46.855847,-96.749025,3650,466,0,5
0000031287,220200001618,220200001632,2017-04-02 18:06,-5,,46.869030,-96.785232,47.100983,-97.144133,48533,2294,0,3
0000031288,220200001296,220200000913,2017-04-02 18:10,-5,Noir,46.897338,-97.056983,46.842245,-96.799410,23621,1058,0,5
0000031289,220200001440,220200001806,2017-04-02 18:11,-5,,46.827158,-96.850566,46.831319,-96.827469,2607,399,0,4
0000031290,220200000211,220200000267,2017-04-02 18:13,-5,Noir,46.894370,-96.764015,46.681503,-96.820820,29926,1914,0,5
0000031291,220200000590,220200000783,2017-04-02 18:15,-5,Noir,46.823550,-96.831939,46.852750,-96.797687,6963,547,0,5
0000031292,220200000575,220200000122,2017-04-02 18:18,-5,,46.889452,-96.792941,46.859490,-96.859979,8630,767,0,5
